Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit
Team Golf Pittsburgh Steelers Putter Grip,202203,32,0.72993
Top Flite Women's 2023 XL Hybrid,202203,18,1.75257
Glove It Urban Brick Golf Towel,202203,7,1.9474
Nike Dri-FIT Crew Sock 6 Pack,202203,2,1.38243
TYR Boys' Team Digi Jammer,202203,6,1.64793
Team Golf San Francisco Giants Putter Grip,202203,0,2.18234
Clicgear Rovic Cooler Bag,202203,2,2.16479
Hirzl Men's Hybrid Golf Glove,202203,2,1.87436
Titleist Pro V1x Golf Balls,202203,7,0.97374
adidas Men's Germany Black Crest Away Tee,202203,3,1.51019
Titleist Pro V1 High Numbers Personalized Gol,202203,8,0.85858
Under Armour Women's Micro G Skulpt Running S,202203,0,1.69609
Under Armour Hustle Storm Medium Duffle Bag,202203,2,0.45712
Under Armour Women's Ignite PIP VI Slide,202203,4,0.31301
Bag Boy Beverage Holder,202203,5,1.4573
Under Armour Men's Tech II T-Shirt,202203,0,0.89925
Team Golf New England Patriots Putter Grip,202203,8,0.7012
Under Armour Men's Compression EV SL Slide,202203,0,0.69622
Bridgestone e6 Straight Distance NFL Tennesse,202203,1,0.90391
Glove It Women's Mod Oval Golf Glove,202203,2,2.20982
Titleist Pro V1x High Numbers Golf Balls,202203,4,0.88575
Nike Women's Legend V-Neck T-Shirt,202203,7,1.34217
Under Armour Kids' Mercenary Slide,202203,0,0.6882
adidas Kids' F5 Messi FG Soccer Cleat,202203,4,0.69851
Children's heaters,202203,0,0.57257
Web Camera,202203,0,0.86801
Dell Laptop,202203,18,0.88961
Porcelain crafts,202203,0,1.9722
Sports Books,202203,0,2.18756
DVDs,202203,0,1.42007
Industrial consumer electronics,202203,0,2.29179
Fighting video games,202203,0,0.46759
Summer dresses,202203,0,0.85205
Lawn mower,202203,2,1.49465
Adult dog supplies,202203,2,0.67643
Rock music,202203,0,1.43338
Elevation Training Mask 2.0,202203,0,1.54443
LIJA Women's Mid-Length Panel Golf Shorts,202203,0,0.27565
Toys,202203,0,1.82408
Brooks Women's Ghost 6 Running Shoe,202203,0,1.53452
Bag Boy M330 Push Cart,202203,0,0.38311
Merrell Women's Grassbow Sport Hiking Shoe,202203,0,2.05745
Nike Men's Free TR 5.0 TB Training Shoe,202203,0,1.07245
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202203,0,1.58733
First aid kit,202203,0,0.72476
CDs of rock,202203,0,0.95234
Polar FT4 Heart Rate Monitor,202203,0,0.65596
LIJA Women's Argyle Golf Polo,202203,0,0.90431
TaylorMade White Smoke IN-12 Putter,202203,0,1.2504
Fitbit The One Wireless Activity & Sleep Trac,202203,0,0.16466
Nike Kids' Grade School KD VI Basketball Shoe,202203,0,1.65672
The North Face Women's Recon Backpack,202203,0,1.73927
Smart watch,202203,2,0.4253
Baby sweater,202203,0,0.43425
MDGolf Pittsburgh Penguins Putter,202203,0,1.92178
Men's gala suit,202203,0,0.83577
Merrell Men's All Out Flash Trail Running Sho,202203,0,2.10856
Garmin Approach S3 Golf GPS Watch,202203,0,0.32092
LIJA Women's Button Golf Dress,202203,0,0.20471
Cleveland Golf Women's 588 RTX CB Satin Chrom,202203,0,0.48368
Merrell Women's Siren Mid Waterproof Hiking B,202203,0,0.26645
TaylorMade Women's RBZ SL Rescue,202203,0,1.67525
Mio ALPHA Heart Rate Monitor/Sport Watch,202203,0,0.60926
TaylorMade 2023 Purelite Stand Bag,202203,0,1.66804
Cleveland Golf Collegiate My Custom Wedge 588,202203,0,1.84993
adidas Brazuca 2023 Official Match Ball,202203,0,0.78633
Nike Men's Fingertrap Max Training Shoe,202203,0,0.68585
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202203,0,1.85495
Nike Men's Kobe IX Elite Low Basketball Shoe,202203,0,0.34103
Ogio Race Golf Shoes,202203,0,0.4002
insta-bed Neverflat Air Mattress,202203,0,0.37764
GolfBuddy VT3 GPS Watch,202203,0,1.92541
Merrell Women's Grassbow Sport Waterproof Hik,202203,0,0.20545
Titleist Small Wheeled Travel Cover,202203,0,1.19884
Polar Loop Activity Tracker,202203,0,2.32321
Pelican Maverick 100X Kayak,202203,0,1.37352
Garmin Approach S4 Golf GPS Watch,202203,0,2.17864
Total Gym 1400,202203,0,1.00443
Garmin Forerunner 910XT GPS Watch,202203,0,0.41836
Titleist Club Glove Travel Cover,202203,0,2.04673
GoPro HERO3+ Black Edition Camera,202203,0,1.67404
Diamondback Boys' Insight 24 Performance Hybr,202203,0,1.78554
Diamondback Girls' Clarity 24 Hybrid Bike 201,202203,0,0.34678
Stiga Master Series ST3100 Competition Indoor,202203,0,0.14494
SOLE E35 Elliptical,202203,39,0.56777
Bushnell Pro X7 Jolt Slope Rangefinder,202203,27,0.3459
SOLE E25 Elliptical,202203,17,1.22961
Bowflex SelectTech 1090 Dumbbells,202203,31,1.75027
Perfect Fitness Perfect Rip Deck,202202,261,2.15078
Nike Men's Dri-FIT Victory Golf Polo,202202,11,1.9413
O'Brien Men's Neoprene Life Vest,202202,132,2.33072
Nike Men's Free 5.0+ Running Shoe,202202,163,0.35399
Under Armour Girls' Toddler Spine Surge Runni,202202,37,2.02556
Nike Men's CJ Elite 2 TD Football Cleat,202202,80,0.3635
Field & Stream Sportsman 16 Gun Fire Safe,202202,29,0.1971
Pelican Sunstream 100 Kayak,202202,22,2.33581
Diamondback Women's Serene Classic Comfort Bi,202202,90,1.95824
ENO Atlas Hammock Straps,202202,0,1.82404
Nike Men's Comfort 2 Slide,202202,14,0.33123
adidas Youth Germany Black/Red Away Match Soc,202202,0,0.11546
Team Golf St. Louis Cardinals Putter Grip,202202,11,0.2777
LIJA Women's Eyelet Sleeveless Golf Polo,202202,3,1.39322
adidas Men's F10 Messi TRX FG Soccer Cleat,202202,1,0.18321
Glove It Women's Imperial Golf Glove,202202,17,1.72488
Glove It Imperial Golf Towel,202202,2,0.88822
Bridgestone e6 Straight Distance NFL Carolina,202202,0,1.92918
Glove It Women's Mod Oval 3-Zip Carry All Gol,202202,2,1.12448
Columbia Men's PFG Anchor Tough T-Shirt,202202,16,0.54442
Under Armour Women's Ignite Slide,202202,24,0.24617
Team Golf Tennessee Volunteers Putter Grip,202202,0,2.02258
Titleist Pro V1x High Numbers Personalized Go,202202,12,1.81952
Nike Men's Deutschland Weltmeister Winners Bl,202202,10,0.70139
Bridgestone e6 Straight Distance NFL San Dieg,202202,5,0.49425
Nike Women's Tempo Shorts,202202,0,1.75337
Team Golf Texas Longhorns Putter Grip,202202,14,1.70755
Hirzl Women's Soffft Flex Golf Glove,202202,5,1.85008
Clicgear 8.0 Shoe Brush,202202,0,0.10306
Hirzl Women's Hybrid Golf Glove,202202,13,1.47902
Team Golf Pittsburgh Steelers Putter Grip,202202,7,1.75071
Top Flite Women's 2023 XL Hybrid,202202,0,0.35667
Glove It Urban Brick Golf Towel,202202,0,0.56339
Nike Dri-FIT Crew Sock 6 Pack,202202,4,0.40933
TYR Boys' Team Digi Jammer,202202,10,2.1718
Team Golf San Francisco Giants Putter Grip,202202,4,1.12582
Clicgear Rovic Cooler Bag,202202,1,1.25968
Hirzl Men's Hybrid Golf Glove,202202,9,1.41053
Titleist Pro V1x Golf Balls,202202,15,1.79037
adidas Men's Germany Black Crest Away Tee,202202,3,2.19668
Titleist Pro V1 High Numbers Personalized Gol,202202,0,1.57573
Under Armour Women's Micro G Skulpt Running S,202202,0,0.49598
Under Armour Hustle Storm Medium Duffle Bag,202202,2,0.12233
Under Armour Women's Ignite PIP VI Slide,202202,0,2.23467
Bag Boy Beverage Holder,202202,8,0.70249
Under Armour Men's Tech II T-Shirt,202202,0,1.92912
Team Golf New England Patriots Putter Grip,202202,5,0.33584
Under Armour Men's Compression EV SL Slide,202202,23,0.89507
Bridgestone e6 Straight Distance NFL Tennesse,202202,0,1.85393
Glove It Women's Mod Oval Golf Glove,202202,7,0.62257
Titleist Pro V1x High Numbers Golf Balls,202202,0,1.9198
Nike Women's Legend V-Neck T-Shirt,202202,3,1.10766
Under Armour Kids' Mercenary Slide,202202,14,0.77402
adidas Kids' F5 Messi FG Soccer Cleat,202202,13,1.03422
Children's heaters,202202,0,1.03309
Web Camera,202202,0,2.3061
Dell Laptop,202202,1,0.41109
Porcelain crafts,202202,0,1.65438
Sports Books,202202,0,1.89536
DVDs,202202,3,0.56788
Industrial consumer electronics,202202,0,1.89109
Fighting video games,202202,0,0.7138
Summer dresses,202202,2,1.81663
Lawn mower,202202,0,1.60332
Adult dog supplies,202202,3,1.04277
Rock music,202202,2,0.27025
Elevation Training Mask 2.0,202202,0,1.87171
LIJA Women's Mid-Length Panel Golf Shorts,202202,0,0.49102
Toys,202202,0,1.91525
Brooks Women's Ghost 6 Running Shoe,202202,0,0.68925
Bag Boy M330 Push Cart,202202,0,0.17798
Merrell Women's Grassbow Sport Hiking Shoe,202202,0,0.6651
Nike Men's Free TR 5.0 TB Training Shoe,202202,0,2.3325
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202202,0,0.79205
First aid kit,202202,0,0.79794
CDs of rock,202202,0,2.19182
Polar FT4 Heart Rate Monitor,202202,0,0.14987
LIJA Women's Argyle Golf Polo,202202,0,1.49822
TaylorMade White Smoke IN-12 Putter,202202,0,1.26785
Fitbit The One Wireless Activity & Sleep Trac,202202,0,0.29302
Nike Kids' Grade School KD VI Basketball Shoe,202202,0,1.66932
The North Face Women's Recon Backpack,202202,0,1.15947
Smart watch,202202,1,1.48118
Baby sweater,202202,0,1.68589
MDGolf Pittsburgh Penguins Putter,202202,0,0.73439
Men's gala suit,202202,0,1.77681
Merrell Men's All Out Flash Trail Running Sho,202202,0,0.97668
Garmin Approach S3 Golf GPS Watch,202202,0,2.27234
LIJA Women's Button Golf Dress,202202,0,0.77375
Cleveland Golf Women's 588 RTX CB Satin Chrom,202202,0,2.1608
Merrell Women's Siren Mid Waterproof Hiking B,202202,0,2.34452
TaylorMade Women's RBZ SL Rescue,202202,0,1.33886
Mio ALPHA Heart Rate Monitor/Sport Watch,202202,0,1.42343
TaylorMade 2023 Purelite Stand Bag,202202,0,0.43518
Cleveland Golf Collegiate My Custom Wedge 588,202202,0,1.29981
adidas Brazuca 2023 Official Match Ball,202202,0,2.03649
Nike Men's Fingertrap Max Training Shoe,202202,0,1.02398
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202202,0,0.23126
Nike Men's Kobe IX Elite Low Basketball Shoe,202202,0,2.11738
Ogio Race Golf Shoes,202202,0,2.34411
insta-bed Neverflat Air Mattress,202202,0,0.71048
GolfBuddy VT3 GPS Watch,202202,0,0.71842
Merrell Women's Grassbow Sport Waterproof Hik,202202,0,1.80056
Titleist Small Wheeled Travel Cover,202202,0,2.32131
Polar Loop Activity Tracker,202202,0,0.13035
Pelican Maverick 100X Kayak,202202,0,0.50225
Garmin Approach S4 Golf GPS Watch,202202,0,1.60072
Total Gym 1400,202202,0,2.32335
Garmin Forerunner 910XT GPS Watch,202202,0,0.54599
Titleist Club Glove Travel Cover,202202,0,1.47182
GoPro HERO3+ Black Edition Camera,202202,0,2.28099
Diamondback Boys' Insight 24 Performance Hybr,202202,0,2.15643
Diamondback Girls' Clarity 24 Hybrid Bike 201,202202,0,1.27543
Stiga Master Series ST3100 Competition Indoor,202202,0,1.58051
SOLE E35 Elliptical,202202,35,0.28249
Bushnell Pro X7 Jolt Slope Rangefinder,202202,15,1.68669
SOLE E25 Elliptical,202202,22,1.72474
Bowflex SelectTech 1090 Dumbbells,202202,25,1.76609
Perfect Fitness Perfect Rip Deck,202201,613,2.23883
Nike Men's Dri-FIT Victory Golf Polo,202201,596,1.6041
O'Brien Men's Neoprene Life Vest,202201,56,0.96627
Nike Men's Free 5.0+ Running Shoe,202201,282,0.31581
Under Armour Girls' Toddler Spine Surge Runni,202201,57,2.02406
Nike Men's CJ Elite 2 TD Football Cleat,202201,172,1.68914
Field & Stream Sportsman 16 Gun Fire Safe,202201,91,1.80539
Pelican Sunstream 100 Kayak,202201,106,0.31165
Diamondback Women's Serene Classic Comfort Bi,202201,62,1.23483
ENO Atlas Hammock Straps,202201,3,1.16183
Nike Men's Comfort 2 Slide,202201,3,1.60251
adidas Youth Germany Black/Red Away Match Soc,202201,5,1.31264
Team Golf St. Louis Cardinals Putter Grip,202201,6,0.89841
LIJA Women's Eyelet Sleeveless Golf Polo,202201,0,0.23386
adidas Men's F10 Messi TRX FG Soccer Cleat,202201,4,2.26149
Glove It Women's Imperial Golf Glove,202201,0,1.86071
Glove It Imperial Golf Towel,202201,0,2.26075
Bridgestone e6 Straight Distance NFL Carolina,202201,0,2.09992
Glove It Women's Mod Oval 3-Zip Carry All Gol,202201,0,0.70453
Columbia Men's PFG Anchor Tough T-Shirt,202201,9,0.27207
Under Armour Women's Ignite Slide,202201,0,1.40137
Team Golf Tennessee Volunteers Putter Grip,202201,0,1.45657
Titleist Pro V1x High Numbers Personalized Go,202201,27,1.65061
Nike Men's Deutschland Weltmeister Winners Bl,202201,4,1.98205
Bridgestone e6 Straight Distance NFL San Dieg,202201,0,0.53649
Nike Women's Tempo Shorts,202201,6,1.3884
Team Golf Texas Longhorns Putter Grip,202201,2,1.85647
Hirzl Women's Soffft Flex Golf Glove,202201,5,1.03148
Clicgear 8.0 Shoe Brush,202201,0,2.13249
Hirzl Women's Hybrid Golf Glove,202201,25,0.66123
Team Golf Pittsburgh Steelers Putter Grip,202201,0,0.82446
Top Flite Women's 2023 XL Hybrid,202201,0,1.13019
Glove It Urban Brick Golf Towel,202201,2,1.34403
Nike Dri-FIT Crew Sock 6 Pack,202201,0,0.14197
TYR Boys' Team Digi Jammer,202201,2,1.29869
Team Golf San Francisco Giants Putter Grip,202201,5,1.92837
Clicgear Rovic Cooler Bag,202201,10,1.96113
Hirzl Men's Hybrid Golf Glove,202201,10,1.71063
Titleist Pro V1x Golf Balls,202201,5,2.23357
adidas Men's Germany Black Crest Away Tee,202201,11,0.40356
Titleist Pro V1 High Numbers Personalized Gol,202201,8,1.28178
Under Armour Women's Micro G Skulpt Running S,202201,0,1.29137
Under Armour Hustle Storm Medium Duffle Bag,202201,2,1.08009
Under Armour Women's Ignite PIP VI Slide,202201,10,1.55456
Bag Boy Beverage Holder,202201,6,1.51793
Under Armour Men's Tech II T-Shirt,202201,0,1.00638
Team Golf New England Patriots Putter Grip,202201,6,1.85719
Under Armour Men's Compression EV SL Slide,202201,5,0.20124
Bridgestone e6 Straight Distance NFL Tennesse,202201,14,2.04903
Glove It Women's Mod Oval Golf Glove,202201,4,1.43867
Titleist Pro V1x High Numbers Golf Balls,202201,0,0.1235
Nike Women's Legend V-Neck T-Shirt,202201,0,1.62295
Under Armour Kids' Mercenary Slide,202201,11,1.59671
adidas Kids' F5 Messi FG Soccer Cleat,202201,1,1.7027
Children's heaters,202201,0,2.19512
Web Camera,202201,0,1.73692
Dell Laptop,202201,34,2.15347
Porcelain crafts,202201,0,2.04641
Sports Books,202201,0,1.43552
DVDs,202201,4,1.51972
Industrial consumer electronics,202201,0,0.44091
Fighting video games,202201,1,0.15042
Summer dresses,202201,0,1.17631
Lawn mower,202201,3,0.94161
Adult dog supplies,202201,0,1.43668
Rock music,202201,0,0.57453
Elevation Training Mask 2.0,202201,0,1.33904
LIJA Women's Mid-Length Panel Golf Shorts,202201,0,1.68354
Toys,202201,0,1.60323
Brooks Women's Ghost 6 Running Shoe,202201,0,1.69787
Bag Boy M330 Push Cart,202201,0,1.10912
Merrell Women's Grassbow Sport Hiking Shoe,202201,0,1.37868
Nike Men's Free TR 5.0 TB Training Shoe,202201,0,1.47455
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202201,0,0.43109
First aid kit,202201,0,1.3803
CDs of rock,202201,0,1.19171
Polar FT4 Heart Rate Monitor,202201,0,0.96956
LIJA Women's Argyle Golf Polo,202201,0,1.53382
TaylorMade White Smoke IN-12 Putter,202201,0,0.51095
Fitbit The One Wireless Activity & Sleep Trac,202201,0,2.32761
Nike Kids' Grade School KD VI Basketball Shoe,202201,0,2.07086
The North Face Women's Recon Backpack,202201,0,0.97974
Smart watch,202201,4,0.52171
Baby sweater,202201,0,1.14822
MDGolf Pittsburgh Penguins Putter,202201,0,2.15676
Men's gala suit,202201,0,0.51169
Merrell Men's All Out Flash Trail Running Sho,202201,0,0.89341
Garmin Approach S3 Golf GPS Watch,202201,0,0.26707
LIJA Women's Button Golf Dress,202201,0,1.49182
Cleveland Golf Women's 588 RTX CB Satin Chrom,202201,0,1.56892
Merrell Women's Siren Mid Waterproof Hiking B,202201,0,0.56019
TaylorMade Women's RBZ SL Rescue,202201,0,1.03412
Mio ALPHA Heart Rate Monitor/Sport Watch,202201,0,0.26131
TaylorMade 2023 Purelite Stand Bag,202201,0,2.08601
Cleveland Golf Collegiate My Custom Wedge 588,202201,0,0.72432
adidas Brazuca 2023 Official Match Ball,202201,0,0.86105
Nike Men's Fingertrap Max Training Shoe,202201,0,0.21737
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,202201,0,1.40414
Nike Men's Kobe IX Elite Low Basketball Shoe,202201,0,0.85614
Ogio Race Golf Shoes,202201,0,0.50609
insta-bed Neverflat Air Mattress,202201,0,0.29268
GolfBuddy VT3 GPS Watch,202201,0,1.47388
Merrell Women's Grassbow Sport Waterproof Hik,202201,0,2.09929
Titleist Small Wheeled Travel Cover,202201,0,1.282
Polar Loop Activity Tracker,202201,0,0.19908
Pelican Maverick 100X Kayak,202201,0,1.37733
Garmin Approach S4 Golf GPS Watch,202201,0,2.02961
Total Gym 1400,202201,0,0.81986
Garmin Forerunner 910XT GPS Watch,202201,0,0.37351
Titleist Club Glove Travel Cover,202201,0,2.15471
GoPro HERO3+ Black Edition Camera,202201,0,1.10918
Diamondback Boys' Insight 24 Performance Hybr,202201,0,1.70994
Diamondback Girls' Clarity 24 Hybrid Bike 201,202201,0,0.68449
Stiga Master Series ST3100 Competition Indoor,202201,0,0.99497
SOLE E35 Elliptical,202201,11,1.02837
Bushnell Pro X7 Jolt Slope Rangefinder,202201,4,2.3107
SOLE E25 Elliptical,202201,15,0.34862
Bowflex SelectTech 1090 Dumbbells,202201,26,1.72287
Perfect Fitness Perfect Rip Deck,202112,495,0.46164
Nike Men's Dri-FIT Victory Golf Polo,202112,37,1.54673
O'Brien Men's Neoprene Life Vest,202112,326,2.15799
Nike Men's Free 5.0+ Running Shoe,202112,370,0.35419
Under Armour Girls' Toddler Spine Surge Runni,202112,81,1.95763
Nike Men's CJ Elite 2 TD Football Cleat,202112,98,0.1635
Field & Stream Sportsman 16 Gun Fire Safe,202112,30,1.80522
Pelican Sunstream 100 Kayak,202112,55,0.7187
Diamondback Women's Serene Classic Comfort Bi,202112,76,2.1296
ENO Atlas Hammock Straps,202112,0,0.33154
Nike Men's Comfort 2 Slide,202112,2,0.49709
adidas Youth Germany Black/Red Away Match Soc,202112,3,0.52823
Team Golf St. Louis Cardinals Putter Grip,202112,2,1.93076
LIJA Women's Eyelet Sleeveless Golf Polo,202112,8,0.67223
adidas Men's F10 Messi TRX FG Soccer Cleat,202112,9,1.34558
Glove It Women's Imperial Golf Glove,202112,2,1.42734
Glove It Imperial Golf Towel,202112,10,0.13025
Bridgestone e6 Straight Distance NFL Carolina,202112,3,2.21446
Glove It Women's Mod Oval 3-Zip Carry All Gol,202112,3,1.9901
Columbia Men's PFG Anchor Tough T-Shirt,202112,8,2.0917
Under Armour Women's Ignite Slide,202112,18,0.97875
Team Golf Tennessee Volunteers Putter Grip,202112,0,1.50748
Titleist Pro V1x High Numbers Personalized Go,202112,10,2.07251
Nike Men's Deutschland Weltmeister Winners Bl,202112,2,0.63869
Bridgestone e6 Straight Distance NFL San Dieg,202112,1,0.22158
Nike Women's Tempo Shorts,202112,8,0.25819
Team Golf Texas Longhorns Putter Grip,202112,9,0.1518
Hirzl Women's Soffft Flex Golf Glove,202112,1,0.83028
Clicgear 8.0 Shoe Brush,202112,0,0.9037
Hirzl Women's Hybrid Golf Glove,202112,9,1.58203
Team Golf Pittsburgh Steelers Putter Grip,202112,27,1.99569
Top Flite Women's 2023 XL Hybrid,202112,0,2.01709
Glove It Urban Brick Golf Towel,202112,1,0.84536
Nike Dri-FIT Crew Sock 6 Pack,202112,10,1.79565
TYR Boys' Team Digi Jammer,202112,0,0.14113
Team Golf San Francisco Giants Putter Grip,202112,0,1.25657
Clicgear Rovic Cooler Bag,202112,0,0.10415
Hirzl Men's Hybrid Golf Glove,202112,15,0.21696
Titleist Pro V1x Golf Balls,202112,3,2.11983
adidas Men's Germany Black Crest Away Tee,202112,0,0.58212
Titleist Pro V1 High Numbers Personalized Gol,202112,0,2.15558
Under Armour Women's Micro G Skulpt Running S,202112,0,2.11958
Under Armour Hustle Storm Medium Duffle Bag,202112,1,0.23884
Under Armour Women's Ignite PIP VI Slide,202112,5,1.75087
Bag Boy Beverage Holder,202112,15,1.65472
Under Armour Men's Tech II T-Shirt,202112,12,0.41673
Team Golf New England Patriots Putter Grip,202112,3,0.49604
Under Armour Men's Compression EV SL Slide,202112,3,1.14019
Bridgestone e6 Straight Distance NFL Tennesse,202112,1,0.50486
Glove It Women's Mod Oval Golf Glove,202112,2,2.26241
Titleist Pro V1x High Numbers Golf Balls,202112,3,1.64035
Nike Women's Legend V-Neck T-Shirt,202112,1,2.19468
Under Armour Kids' Mercenary Slide,202112,2,1.13933
adidas Kids' F5 Messi FG Soccer Cleat,202112,4,0.32395
Children's heaters,202112,0,0.29771
Web Camera,202112,0,1.11986
Dell Laptop,202112,32,0.61348
Porcelain crafts,202112,0,1.6235
Sports Books,202112,0,1.08032
DVDs,202112,2,2.01471
Industrial consumer electronics,202112,0,2.13081
Fighting video games,202112,3,0.89837
Summer dresses,202112,2,1.54979
Lawn mower,202112,0,2.2043
Adult dog supplies,202112,0,0.51863
Rock music,202112,2,0.34897
Elevation Training Mask 2.0,202112,0,0.29943
LIJA Women's Mid-Length Panel Golf Shorts,202112,0,2.19079
Toys,202112,0,1.40971
Brooks Women's Ghost 6 Running Shoe,202112,0,1.25325
Bag Boy M330 Push Cart,202112,0,1.95394
Merrell Women's Grassbow Sport Hiking Shoe,202112,0,1.21922
Nike Men's Free TR 5.0 TB Training Shoe,202112,0,1.13468
Nike Women's Free 5.0 TR FIT PRT 4 Training S,202112,3,1.55783
First aid kit,202112,0,1.62927
CDs of rock,202112,0,1.8402
Polar FT4 Heart Rate Monitor,202112,0,1.52282
LIJA Women's Argyle Golf Polo,202112,0,1.81869
TaylorMade White Smoke IN-12 Putter,202112,0,1.2891
